"subjid";"trialno";"choice";"RT";"keypressed";"position_gambleA";"position_outcome1";"rewA1";"rewA2";"probA1";"probA2";"rewB1";"rewB2";"probB1";"probB2";"typeA";"typeB";"domainA1";"domainA2";"domainB1";"domainB2";"rewA1int";"rewA2int";"rewB1int";"rewB2int";"order";"age";"gender";"reward_LA";"general_risk";"general_time";"general_impulsivity";"agegroup";"dsst_n_responses";"dsst_n_accurate";"dsst_pcnt_accurate";"numeracy_n_accurate";"numeracy_pcnt_accurate";"practice_ind";"EV_A";"EV_B";"SD_A";"SD_B";"CV_A";"CV_B";"safeoption";"higherEV";"higherSD";"higherCV";"higherEV_SD";"higher_EV_choice";"higher_SD_choice";"higher_CV_choice"
64;34;"B";10.6822869726;"j";"left";"up";-9;6;50;50;"-5";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-5;5;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1.5;0;7.5;5;5;Inf;0;"B";"A";"B";0;1;0;1
64;58;"B";16.3980760701;"f";"right";"up";-5;6;50;50;"(0.5 x 11) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
64;11;"A";4.24809420336;"f";"left";"up";-6;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-6;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0;0;6;0;Inf;NA;1;"B";"A";NA;0;0;1;NA
64;48;"A";4.11237377691;"j";"right";"up";-6;6;50;50;"(0.5 x 1) - (0.5 x 7)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
64;46;"A";5.21589839592;"j";"right";"up";-7;6;50;50;"(0.5 x 3) - (0.5 x 9)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
64;14;"A";4.72915731027;"j";"right";"down";-9;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;0;1;NA
64;4;"A";4.46984512307;"f";"left";"up";-6;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
64;37;"B";6.97302918532;"j";"left";"down";-8;6;50;50;"-4";10;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-4;10;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1;3;7;7;7;2.33333333333333;0;"B";"B";"A";1;1;1;0
64;1;"A";16.136071733;"f";"left";"down";-3;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
64;42;"B";5.83659949637;"f";"right";"up";-3;6;50;50;"0";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"gain";"gain";-3;6;0;6;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1.5;3;4.5;3;3;1;0;"B";"A";"A";0;1;0;0
64;55;"A";4.25206773565;"f";"left";"down";-6;6;50;50;"(0.5 x 4) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-6;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0;0;6;0;Inf;NA;1;"B";"A";NA;0;0;1;NA
64;60;"B";6.21938209387;"j";"left";"down";-7;6;50;50;"(0.5 x 9) - (0.5 x 3)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-7;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-0.5;3;6.5;0;13;0;1;"B";"A";"A";0;1;0;0
64;52;"A";16.7956204703;"j";"right";"up";-8;6;50;50;"(0.5 x 7) - (0.5 x 7)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;0;1;NA
64;44;"A";4.92185589613;"f";"left";"up";-5;6;50;50;"(0.5 x 5) - (0.5 x 11)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
64;12;"A";3.95041811856;"f";"left";"down";-7;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-7;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-0.5;0;6.5;0;13;NA;1;"B";"A";NA;0;0;1;NA
64;32;"A";3.21675532905;"f";"left";"down";-3;6;50;50;"-6";0;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-3;6;-6;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1.5;-3;4.5;3;3;1;0;"A";"A";"A";1;1;1;1
64;49;"A";5.51711746858;"f";"left";"up";-3;6;50;50;"(0.5 x 0) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
64;33;"B";4.66490560852;"f";"right";"down";-4;6;50;50;"-6";12;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-6;12;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1;3;5;9;5;3;0;"B";"B";"A";1;1;1;0
64;23;"A";5.25103598036;"j";"right";"up";-5;6;50;50;"-11";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-11;5;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0.5;-3;5.5;8;11;2.66666666666667;0;"A";"B";"A";0;1;0;1
64;36;"A";4.909486469;"f";"left";"down";-6;6;50;50;"-4";4;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-4;4;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0;0;6;4;Inf;Inf;0;"B";"A";"B";0;0;1;0
64;22;"A";3.96613742568;"j";"right";"down";-4;6;50;50;"-12";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-12;6;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1;-3;5;9;5;3;0;"A";"B";"A";0;1;0;1
64;8;"A";2.57704266906;"f";"left";"down";-3;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;1;1;NA
64;35;"B";3.67961255426;"j";"left";"down";-5;6;50;50;"-5";11;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-5;11;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0.5;3;5.5;8;11;2.66666666666667;0;"B";"B";"A";1;1;1;0
64;20;"B";3.1093447273;"j";"left";"down";-8;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
64;7;"A";2.83278804162;"f";"left";"down";-9;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-9;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1.5;-3;7.5;0;5;0;1;"A";"A";"A";1;1;1;1
64;50;"A";4.04587681603;"f";"left";"down";-4;6;50;50;"(0.5 x 9) - (0.5 x 9)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-4;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1;0;5;0;5;NA;1;"A";"A";NA;1;1;1;NA
64;63;"B";5.06346818834;"f";"right";"down";-3;6;50;50;"(0.5 x 6) - (0.5 x 0)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;1;0;0
64;13;"A";3.05413362896;"f";"left";"up";-8;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;0;1;NA
64;31;"B";5.39975447324;"f";"right";"up";-7;6;50;50;"-6";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-6;6;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-0.5;0;6.5;6;13;Inf;0;"B";"A";"B";0;1;0;1
64;25;"A";6.19848350814;"j";"right";"up";-4;6;50;50;"-9";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-9;9;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1;0;5;9;5;Inf;0;"A";"B";"B";0;1;0;0
64;24;"A";3.78261520044;"j";"right";"down";-8;6;50;50;"-10";4;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-10;4;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1;-3;7;7;7;2.33333333333333;0;"A";"B";"A";0;1;0;1
64;59;"B";3.83181031217;"j";"left";"down";-8;6;50;50;"(0.5 x 10) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
64;3;"A";3.34404799936;"f";"left";"up";-5;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
64;56;"A";4.91991484415;"f";"left";"down";-3;6;50;50;"(0.5 x 3) - (0.5 x 3)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;1;1;NA
64;27;"A";4.65937003639;"f";"left";"up";-5;6;50;50;"-8";8;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-8;8;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0.5;0;5.5;8;11;Inf;0;"A";"B";"B";0;1;0;0
64;61;"B";3.81162431359;"j";"left";"up";-9;6;50;50;"(0.5 x 8) - (0.5 x 2)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
64;41;"B";7.12097386172;"f";"right";"up";-6;6;50;50;"-1";7;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-1;7;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0;3;6;4;Inf;1.33333333333333;0;"B";"A";"A";0;1;0;0
64;6;"A";3.98565128719;"f";"left";"down";-8;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-8;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1;-3;7;0;7;0;1;"A";"A";"A";1;1;1;1
64;39;"B";3.0265787809;"f";"right";"down";-7;6;50;50;"-3";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-3;9;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-0.5;3;6.5;6;13;2;0;"B";"A";"A";0;1;0;0
64;45;"A";11.0539709973;"j";"right";"up";-8;6;50;50;"(0.5 x 4) - (0.5 x 10)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-8;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1;-3;7;0;7;0;1;"A";"A";"A";1;1;1;1
64;54;"A";6.93199862691;"j";"right";"down";-9;6;50;50;"(0.5 x 5) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;0;1;NA
64;53;"A";8.2126244292;"j";"right";"down";-7;6;50;50;"(0.5 x 6) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-7;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-0.5;0;6.5;0;13;NA;1;"B";"A";NA;0;0;1;NA
64;43;"A";7.86194233201;"f";"left";"down";-4;6;50;50;"(0.5 x 6) - (0.5 x 12)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
64;28;"A";7.19154132437;"f";"left";"up";-9;6;50;50;"-8";2;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-8;2;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1.5;-3;7.5;5;5;1.66666666666667;0;"A";"A";"A";1;1;1;1
64;51;"A";6.2294067989;"j";"right";"up";-5;6;50;50;"(0.5 x 8) - (0.5 x 8)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;1;1;NA
64;40;"B";4.88162713678;"j";"left";"down";-9;6;50;50;"-2";8;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-2;8;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;-1.5;3;7.5;5;5;1.66666666666667;0;"B";"A";"A";0;1;0;0
64;10;"A";5.03365478251;"j";"right";"up";-5;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;1;1;NA
64;15;"B";2.33323008392;"f";"right";"down";-3;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;1;0;0
64;17;"B";1.45411611901;"f";"right";"up";-5;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
64;30;"A";4.09787683934;"f";"left";"up";-6;6;50;50;"-7";1;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-7;1;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";25;"m";3;7;6;1;"YA";53;53;1;4;0.571428571428571;FALSE;0;-3;6;4;Inf;1.33333333333333;0;"A";"A";"A";1;1;1;1
65;15;"B";3.59449052654;"j";"left";"up";-3;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;1;0;0
65;11;"A";4.77953849727;"j";"right";"down";-6;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-6;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0;0;6;0;Inf;NA;1;"B";"A";NA;0;0;1;NA
65;43;"A";5.47957642627;"f";"left";"down";-4;6;50;50;"(0.5 x 6) - (0.5 x 12)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
65;41;"B";6.01388907741;"f";"right";"up";-6;6;50;50;"-1";7;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-1;7;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0;3;6;4;Inf;1.33333333333333;0;"B";"A";"A";0;1;0;0
65;56;"A";8.38500984793;"f";"left";"down";-3;6;50;50;"(0.5 x 3) - (0.5 x 3)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;1;1;NA
65;31;"B";10.9415789347;"j";"left";"down";-7;6;50;50;"-6";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-6;6;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;-0.5;0;6.5;6;13;Inf;0;"B";"A";"B";0;1;0;1
65;44;"A";7.59109160758;"f";"left";"up";-5;6;50;50;"(0.5 x 5) - (0.5 x 11)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
65;49;"A";8.05877098662;"j";"right";"up";-3;6;50;50;"(0.5 x 0) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
65;8;"A";2.00856545288;"j";"right";"up";-3;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;1;1;NA
65;9;"A";2.70754863089;"f";"left";"up";-4;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-4;6;0;0;"[03framing.py, 01choiceDD.py, 01choiceLA.py, 03framing_block2.py, 04dsst.py, 05numeracy.py, 02demographics.py]";22;"m";5;7;9;3;"YA";59;57;0.966101694915254;4;0.571428571428571;FALSE;1;0;5;0;5;NA;1;"A";"A";NA;1;1;1;NA
